tile,split,pct_Informal Settlements,pct_Built-Up,pct_Impervious Surfaces,pct_Vegetation,pct_Barren,pct_Water,pct_Unlabelled
jp22_1.1_77.png,train,0,0,0,0,0,100.0,0
jp22_1.1_78.png,train,0,0,0,0,0,100.0,0
jp22_1.1_79.png,train,0,0,0,0,0,100.0,0
jp22_1.1_8.png,train,0,0,0,0,0,100.0,0
jp22_1.1_80.png,train,0,0,0,0,0,100.0,0
jp22_1.1_81.png,train,0,0,0,0,0,100.0,0
jp22_1.1_9.png,train,0,0,0,0,0,100.0,0
jp22_1.2_1.png,train,0,0,0,0,0,100.0,0
jp22_1.2_10.png,train,0,0,0,0,0,100.0,0
jp22_1.2_11.png,train,0,0,0,0,0,100.0,0
jp22_1.2_12.png,train,0,0,0,0,0,100.0,0
jp22_1.2_13.png,train,0,0,0,0,0,100.0,0
jp22_1.2_14.png,train,0,0,0,0,0,100.0,0
jp22_1.2_15.png,train,0,0,0,0,0,100.0,0
jp22_1.2_16.png,train,0,0,0,0,0,100.0,0
jp22_1.2_17.png,train,0,0,0,0,0,100.0,0
jp22_1.2_18.png,train,0,0,0,0,0,100.0,0
jp22_1.2_19.png,train,0,0,0,0,0,100.0,0
jp22_1.2_2.png,train,0,0,0,0,0,100.0,0
jp22_1.2_20.png,train,0,0,0,0,0,100.0,0
jp22_1.2_21.png,train,0,0,0,0,0,100.0,0
jp22_1.2_22.png,train,0,0,0,0,0,100.0,0
jp22_1.2_23.png,train,0,0,0,0,0,100.0,0
jp22_1.2_24.png,train,0,0,0,0,0,100.0,0
jp22_1.2_25.png,train,0,0,0,0,0,100.0,0
jp22_1.2_26.png,train,0,0,0,0,0,100.0,0
jp22_1.2_27.png,train,0,0,0,0,0,100.0,0
jp22_1.2_28.png,train,0,0,0,0,0,100.0,0
jp22_1.2_29.png,train,0,0,0,0,0,100.0,0
jp22_1.2_3.png,train,0,0,0,0,0,100.0,0
jp22_1.2_30.png,train,0,0,0,0,0,100.0,0
jp22_1.2_31.png,train,0,0,0,0,0,100.0,0
jp22_1.2_32.png,train,0,0,0,0,0,100.0,0
jp22_1.2_33.png,train,0,0,0,0,0,100.0,0
jp22_1.2_34.png,train,0,0,0,0,0,100.0,0
jp22_1.2_35.png,train,0,0,0,0,0,100.0,0
jp22_1.2_36.png,train,0,0,0,0,0,100.0,0
jp22_1.2_37.png,train,0,0,0,0,0,100.0,0
jp22_1.2_38.png,train,0,0,0,0,0,100.0,0
jp22_1.2_39.png,train,0,0,0,0,0,100.0,0
jp22_1.2_4.png,train,0,0,0,0,0,100.0,0
jp22_1.2_40.png,train,0,0,0,0,0,100.0,0
jp22_1.2_41.png,train,0,0,0,0,0,100.0,0
jp22_1.2_42.png,train,0,0,0,0,0,100.0,0
jp22_1.2_43.png,train,0,0,0,0,0,100.0,0
jp22_1.2_44.png,train,0,0,0,0,0,100.0,0
jp22_1.2_45.png,train,0,0,0,0,0,100.0,0
jp22_1.2_46.png,train,0,0,0,0,0,100.0,0
jp22_1.2_47.png,train,0,0,0,0,0,100.0,0
jp22_1.2_48.png,train,0,0,0,0,0,100.0,0
jp22_1.2_49.png,train,0,0,0,0,0,100.0,0
jp22_1.2_5.png,train,0,0,0,0,0,100.0,0
jp22_1.2_50.png,train,0,0,0,0,0,100.0,0
jp22_1.2_51.png,train,0,0,0,0,0,100.0,0
jp22_1.2_52.png,train,0,0,0,0,0,100.0,0
jp22_1.2_53.png,train,0,0,0,0,0,100.0,0
jp22_1.2_54.png,train,0,0,0,0,0,100.0,0
jp22_1.2_55.png,train,0,0,0,0,0,100.0,0
jp22_1.2_56.png,train,0,0,0,0,0,100.0,0
jp22_1.2_57.png,train,0,0,0,0,0,100.0,0
jp22_1.2_58.png,train,0,0,0,0,0,100.0,0
jp22_1.2_59.png,train,0,0,0,0,0,100.0,0
jp22_1.2_6.png,train,0,0,0,0,0,100.0,0
jp22_1.2_60.png,train,0,0,0,0,0,100.0,0
jp22_1.2_61.png,train,0,0,0,0,0,100.0,0
jp22_1.2_62.png,train,0,0,0,0,0,100.0,0
jp22_1.2_63.png,train,0,0,0,0,0,100.0,0
jp22_1.2_64.png,train,0,0,0,0,0,100.0,0
jp22_1.2_65.png,train,0,0,0,0,0,100.0,0
jp22_1.2_66.png,train,0,0,0,0,0,100.0,0
jp22_1.2_67.png,train,0,0,0,0,0,100.0,0
jp22_1.2_68.png,train,0,0,0,0,0,100.0,0
jp22_1.2_69.png,train,0,0,0,0,0,100.0,0
jp22_1.2_7.png,train,0,0,0,0,0,100.0,0
jp22_1.2_70.png,train,0,0,0,0,0,100.0,0
jp22_1.2_71.png,train,0,0,0,0,0,100.0,0
jp22_1.2_72.png,train,0,0,0,0,0,100.0,0
jp22_1.2_73.png,train,0,0,0,0,0,100.0,0
jp22_1.2_74.png,train,0,0,0,0,0,100.0,0
jp22_1.2_75.png,train,0,0,0,0,0,100.0,0
jp22_1.2_76.png,train,0,0,0,0,0,100.0,0
jp22_1.2_77.png,train,0,0,0,0,0,100.0,0
jp22_1.2_78.png,train,0,0,0,0,0,100.0,0
jp22_1.2_79.png,train,0,0,0,0,0,100.0,0
jp22_1.2_8.png,train,0,0,0,0,0,100.0,0
jp22_1.2_80.png,train,0,0,0,0,0,100.0,0
jp22_1.2_81.png,train,0,0,0,0,0,100.0,0
jp22_1.2_9.png,train,0,0,0,0,0,100.0,0
jp22_1.4_1.png,train,0,0,0,0,0,100.0,0
jp22_1.4_10.png,train,0,0,0,0,0,100.0,0
jp22_1.4_11.png,train,0,0,0,0,0,100.0,0
jp22_1.4_12.png,train,0,0,0,0,0,100.0,0
jp22_1.4_13.png,train,0,0,0,0,0,100.0,0
jp22_1.4_14.png,train,0,0,0,0,0,100.0,0
jp22_1.4_15.png,train,0,0,0,0,0,100.0,0
jp22_1.4_16.png,train,0,0,0,0,0,100.0,0
jp22_1.4_17.png,train,0,0,0,0,0,100.0,0
jp22_1.4_18.png,train,0,0,0,0,0,100.0,0
jp22_1.4_19.png,train,0,0,0,0,0,100.0,0
jp22_1.4_2.png,train,0,0,0,0,0,100.0,0
jp22_1.4_20.png,train,0,0,0,0,0,100.0,0
jp22_1.4_21.png,train,0,0,0,0,0,100.0,0
jp22_1.4_22.png,train,0,0,0,0,0,100.0,0
jp22_1.4_23.png,train,0,0,0,0,0,100.0,0
jp22_1.4_24.png,train,0,0,0,0,0,100.0,0
jp22_1.4_25.png,train,0,0,0,0,0,100.0,0
jp22_1.4_26.png,train,0,0,0,0,0,100.0,0
jp22_1.4_27.png,train,0,0,0,0,0,100.0,0
jp22_1.4_28.png,train,0,0,0,0,0,100.0,0
jp22_1.4_29.png,train,0,0,0,0,0,100.0,0
jp22_1.4_3.png,train,0,0,0,0,0,100.0,0
jp22_1.4_30.png,train,0,0,0,0,0,100.0,0
jp22_1.4_31.png,train,0,0,0,0,0,100.0,0
jp22_1.4_32.png,train,0,0,0,0,0,100.0,0
jp22_1.4_33.png,train,0,0,0,0,0,100.0,0
jp22_1.4_34.png,train,0,0,0,0,0,100.0,0
jp22_1.4_35.png,train,0,0,0,0,0,100.0,0
jp22_1.4_36.png,train,0,0,0,0,0,100.0,0
jp22_1.4_37.png,train,0,0,0,0,0,100.0,0
jp22_1.4_38.png,train,0,0,0,0,0,100.0,0
jp22_1.4_39.png,train,0,0,0,0,0,100.0,0
jp22_1.4_4.png,train,0,0,0,0,0,100.0,0
jp22_1.4_40.png,train,0,0,0,0,0,100.0,0
jp22_1.4_41.png,train,0,0,0,0,0,100.0,0
jp22_1.4_42.png,train,0,0,0,0,0,100.0,0
jp22_1.4_43.png,train,0,0,0,0,0,100.0,0
jp22_1.4_44.png,train,0,0,0,0,0,100.0,0
jp22_1.4_45.png,train,0,0,0,0,0,100.0,0
jp22_1.4_46.png,train,0,0,0,0,0,100.0,0
jp22_1.4_47.png,train,0,0,0,0,0,100.0,0
jp22_1.4_48.png,train,0,0,0,0,0,100.0,0
jp22_1.4_49.png,train,0,0,0,0,0,100.0,0
jp22_1.4_5.png,train,0,0,0,0,0,100.0,0
jp22_1.4_50.png,train,0,0,0,0,0,100.0,0
jp22_1.4_51.png,train,0,0,0,0,0,100.0,0
jp22_1.4_52.png,train,0,0,0,0,0,100.0,0
jp22_1.4_53.png,train,0,0,0,0,0,100.0,0
jp22_1.4_54.png,train,0,0,0,0,0,100.0,0
jp22_1.4_55.png,train,0,0,0,0,0,100.0,0
jp22_1.4_56.png,train,0,0,0,0,0,100.0,0
jp22_1.4_57.png,train,0,0,0,0,0,100.0,0
jp22_1.4_58.png,train,0,0,0,0,0,100.0,0
jp22_1.4_59.png,train,0,0,0,0,0,100.0,0
jp22_1.4_6.png,train,0,0,0,0,0,100.0,0
jp22_1.4_60.png,train,0,0,0,0,0,100.0,0
jp22_1.4_61.png,train,0,0,0,0,0,100.0,0
jp22_1.4_62.png,train,0,0,0,0,0,100.0,0
jp22_1.4_63.png,train,0,0,0,0,0,100.0,0
jp22_1.4_64.png,train,0,0,0,0,0,100.0,0
jp22_1.4_65.png,train,0,0,0,0,0,100.0,0
jp22_1.4_66.png,train,0,0,0,0,0,100.0,0
jp22_1.4_67.png,train,0,0,0,0,0,100.0,0
jp22_1.4_68.png,train,0,0,0,0,0,100.0,0
jp22_1.4_69.png,train,0,0,0,0,0,100.0,0
jp22_1.4_7.png,train,0,0,0,0,0,100.0,0
jp22_1.4_70.png,train,0,0,0,0,0,100.0,0
jp22_1.4_71.png,train,0,0,0,0,0,100.0,0
jp22_1.4_72.png,train,0,0,0,0,0,100.0,0
jp22_1.4_73.png,train,0,0,0,0,0,100.0,0
jp22_1.4_74.png,train,0,0,0,0,0,100.0,0
jp22_1.4_75.png,train,0,0,0,0,0,100.0,0
jp22_1.4_76.png,train,0,0,0,0,0,100.0,0
jp22_1.4_77.png,train,0,0,0,0,0,100.0,0
jp22_1.4_78.png,train,0,0,0,0,0,100.0,0
jp22_1.4_79.png,train,0,0,0,0,0,100.0,0
jp22_1.4_8.png,train,0,0,0,0,0,100.0,0
jp22_1.4_80.png,train,0,0,0,0,0,100.0,0
jp22_1.4_81.png,train,0,0,0,0,0,100.0,0
jp22_1.4_9.png,train,0,0,0,0,0,100.0,0
jp22_1.5_1.png,train,0,0,0,0,0,100.0,0
jp22_1.5_10.png,train,0,0,0,0,0,100.0,0
jp22_1.5_11.png,train,0,0,0,0,0,100.0,0
jp22_1.5_12.png,train,0,0,0,0,0,100.0,0
jp22_1.5_13.png,train,0,0,0,0,0,100.0,0
jp22_1.5_14.png,train,0,0,0,0,0,100.0,0
jp22_1.5_15.png,train,0,0,0,0,0,100.0,0
jp22_1.5_16.png,train,0,0,0,0,0,100.0,0
jp22_1.5_17.png,train,0,0,0,0,0,100.0,0
jp22_1.5_18.png,train,0,0,0,0,0,100.0,0
jp22_1.5_19.png,train,0,0,0,0,0,100.0,0
jp22_1.5_2.png,train,0,0,0,0,0,100.0,0
jp22_1.5_20.png,train,0,0,0,0,0,100.0,0
jp22_1.5_21.png,train,0,0,0,0,0,100.0,0
jp22_1.5_22.png,train,0,0,0,0,0,100.0,0
jp22_1.5_23.png,train,0,0,0,0,0,100.0,0
jp22_1.5_24.png,train,0,0,0,0,0,100.0,0
jp22_1.5_25.png,train,0,0,0,0,0,100.0,0
jp22_1.5_26.png,train,0,0,0,0,0,100.0,0
jp22_1.5_27.png,train,0,0,0,0,0,100.0,0
jp22_1.5_28.png,train,0,0,0,0,0,100.0,0
jp22_1.5_29.png,train,0,0,0,0,0,100.0,0
jp22_1.5_3.png,train,0,0,0,0,0,100.0,0
jp22_1.5_30.png,train,0,0,0,0,0,100.0,0
jp22_1.5_31.png,train,0,0,0,0,0,100.0,0
jp22_1.5_32.png,train,0,0,0,0,0,100.0,0
jp22_1.5_33.png,train,0,0,0,0,0,100.0,0
jp22_1.5_34.png,train,0,0,0,0,0,100.0,0
jp22_1.5_35.png,train,0,0,0,0,0,100.0,0
jp22_1.5_36.png,train,0,0,0,0,0,100.0,0
jp22_1.5_37.png,train,0,0,0,0,0,100.0,0
jp22_1.5_38.png,train,0,0,0,0,0,100.0,0
jp22_1.5_39.png,train,0,0,0,0,0,100.0,0
jp22_1.5_4.png,train,0,0,0,0,0,100.0,0
jp22_1.5_40.png,train,0,0,0,0,0,100.0,0
jp22_1.5_41.png,train,0,0,0,0,0,100.0,0
jp22_1.5_42.png,train,0,0,0,0,0,100.0,0
jp22_1.5_43.png,train,0,0,0,0,0,100.0,0
jp22_1.5_44.png,train,0,0,0,0,0,100.0,0
jp22_1.5_45.png,train,0,0,0,0,0,100.0,0
jp22_1.5_46.png,train,0,0,0,0,0,100.0,0
jp22_1.5_47.png,train,0,0,0,0,0,100.0,0
jp22_1.5_48.png,train,0,0,0,0,0,100.0,0
jp22_1.5_49.png,train,0,0,0,0,0,100.0,0
jp22_1.5_5.png,train,0,0,0,0,0,100.0,0
jp22_1.5_50.png,train,0,0,0,0,0,100.0,0
jp22_1.5_51.png,train,0,0,0,0,0,100.0,0
jp22_1.5_52.png,train,0,0,0,0,0,100.0,0
jp22_1.5_53.png,train,0,0,0,0,0,100.0,0
jp22_1.5_54.png,train,0,0,0,0,0,100.0,0
jp22_1.5_55.png,train,0,0,0,0,0,100.0,0
jp22_1.5_56.png,train,0,0,0,0,0,100.0,0
jp22_1.5_57.png,train,0,0,0,0,0,100.0,0
jp22_1.5_58.png,train,0,0,0,0,0,100.0,0
jp22_1.5_59.png,train,0,0,0,0,0,100.0,0
jp22_1.5_6.png,train,0,0,0,0,0,100.0,0
jp22_1.5_60.png,train,0,0,0,0,0,100.0,0
jp22_1.5_61.png,train,0,0,0,0,0,100.0,0
jp22_1.5_62.png,train,0,0,0,0,0,100.0,0
jp22_1.5_63.png,train,0,0,0,0,0,100.0,0
jp22_1.5_64.png,train,0,0,0,0,0,100.0,0
jp22_1.5_65.png,train,0,0,0,0,0,100.0,0
jp22_1.5_66.png,train,0,0,0,0,0,100.0,0
jp22_1.5_67.png,train,0,0,0,0,0,100.0,0
jp22_1.5_68.png,train,0,0,0,0,0,100.0,0
jp22_1.5_69.png,train,0,0,0,0,0,100.0,0
jp22_1.5_7.png,train,0,0,0,0,0,100.0,0
jp22_1.5_70.png,train,0,0,0,0,0,100.0,0
jp22_1.5_71.png,train,0,0,0,0,0,100.0,0
jp22_1.5_72.png,train,0,0,0,0,0,100.0,0
jp22_1.5_73.png,train,0,0,0,0,0,100.0,0
jp22_1.5_74.png,train,0,0,0,0,0,100.0,0
jp22_1.5_75.png,train,0,0,0,0,0,100.0,0
jp22_1.5_76.png,train,0,0,0,0,0,100.0,0
jp22_1.5_77.png,train,0,0,0,0,0,100.0,0
jp22_1.5_78.png,train,0,0,0,0,0,100.0,0
jp22_1.5_79.png,train,0,0,0,0,0,100.0,0
jp22_1.5_8.png,train,0,0,0,0,0,100.0,0
jp22_1.5_80.png,train,0,0,0,0,0,100.0,0
jp22_1.5_81.png,train,0,0,0,0,0,100.0,0
jp22_1.5_9.png,train,0,0,0,0,0,100.0,0
jp22_1.6_1.png,train,0,0,0,0,0,100.0,0
jp22_1.6_10.png,train,0,0,0,0,0,100.0,0
jp22_1.6_11.png,train,0,0,0,0,0,100.0,0
jp22_1.6_12.png,train,0,0,0,0,0,100.0,0
jp22_1.6_13.png,train,0,0,0,0,0,100.0,0
jp22_1.6_14.png,train,0,0,0,0,0,100.0,0
jp22_1.6_15.png,train,0,0,0,0,0,100.0,0
jp22_1.6_16.png,train,0,0,0,0,0,100.0,0
jp22_1.6_17.png,train,0,0,0,0,0,100.0,0
jp22_1.6_18.png,train,0,0,0,0,0,100.0,0
jp22_1.6_19.png,train,0,0,0,0,0,100.0,0
jp22_1.6_2.png,train,0,0,0,0,0,100.0,0
jp22_1.6_20.png,train,0,0,0,0,0,100.0,0
jp22_1.6_21.png,train,0,0,0,0,0,100.0,0
jp22_1.6_22.png,train,0,0,0,0,0,100.0,0
jp22_1.6_23.png,train,0,0,0,0,0,100.0,0
jp22_1.6_24.png,train,0,0,0,0,0,100.0,0
jp22_1.6_25.png,train,0,0,0,0,0,100.0,0
jp22_1.6_26.png,train,0,0,0,0,0,100.0,0
jp22_1.6_27.png,train,0,0,0,0,0,100.0,0
jp22_1.6_28.png,train,0,0,0,0,0,100.0,0
jp22_1.6_29.png,train,0,0,0,0,0,100.0,0
jp22_1.6_3.png,train,0,0,0,0,0,100.0,0
jp22_1.6_30.png,train,0,0,0,0,0,100.0,0
jp22_1.6_31.png,train,0,0,0,0,0,100.0,0
jp22_1.6_32.png,train,0,0,0,0,0,100.0,0
jp22_1.6_33.png,train,0,0,0,0,0,100.0,0
jp22_1.6_34.png,train,0,0,0,0,0,100.0,0
jp22_1.6_35.png,train,0,0,0,0,0,100.0,0
jp22_1.6_36.png,train,0,0,0,0,0,100.0,0
jp22_1.6_37.png,train,0,0,0,0,0,100.0,0
jp22_1.6_38.png,train,0,0,0,0,0,100.0,0
jp22_1.6_39.png,train,0,0,0,0,0,100.0,0
jp22_1.6_4.png,train,0,0,0,0,0,100.0,0
jp22_1.6_40.png,train,0,0,0,0,0,100.0,0
jp22_1.6_41.png,train,0,0,0,0,0,100.0,0
jp22_1.6_42.png,train,0,0,0,0,0,100.0,0
jp22_1.6_43.png,train,0,0,0,0,0,100.0,0
jp22_1.6_44.png,train,0,0,0,0,0,100.0,0
jp22_1.6_45.png,train,0,0,0,0,0,100.0,0
jp22_1.6_46.png,train,0,0,0,0,0,100.0,0
jp22_1.6_47.png,train,0,0,0,0,0,100.0,0
jp22_1.6_48.png,train,0,0,0,0,0,100.0,0
jp22_1.6_49.png,train,0,0,0,0,0,100.0,0
jp22_1.6_5.png,train,0,0,0,0,0,100.0,0
jp22_1.6_50.png,train,0,0,0,0,0,100.0,0
jp22_1.6_51.png,train,0,0,0,0,0,100.0,0
jp22_1.6_52.png,train,0,0,0,0,0,100.0,0
jp22_1.6_53.png,train,0,0,0,0,0,100.0,0
jp22_1.6_54.png,train,0,0,0,0,0,100.0,0
jp22_1.6_55.png,train,0,0,0,0,0,100.0,0
jp22_1.6_56.png,train,0,0,0,0,0,100.0,0
jp22_1.6_57.png,train,0,0,0,0,0,100.0,0
jp22_1.6_58.png,train,0,0,0,0,0,100.0,0
jp22_1.6_59.png,train,0,0,0,0,0,100.0,0
jp22_1.6_6.png,train,0,0,0,0,0,100.0,0
jp22_1.6_60.png,train,0,0,0,0,0,100.0,0
jp22_1.6_61.png,train,0,0,0,0,0,100.0,0
jp22_1.6_62.png,train,0,0,0,0,0,100.0,0
jp22_1.6_63.png,train,0,0,0,0,0,100.0,0
jp22_1.6_64.png,train,0,0,0,0,0,100.0,0
jp22_1.6_65.png,train,0,0,0,0,0,100.0,0
jp22_1.6_66.png,train,0,0,0,0,0,100.0,0
jp22_1.6_67.png,train,0,0,0,0,0,100.0,0
jp22_1.6_68.png,train,0,0,0,0,0,100.0,0
jp22_1.6_69.png,train,0,0,0,0,0,100.0,0
jp22_1.6_7.png,train,0,0,0,0,0,100.0,0
jp22_1.6_70.png,train,0,0,0,0,0,100.0,0
jp22_1.6_71.png,train,0,0,0,0,0,100.0,0
jp22_1.6_72.png,train,0,0,0,0,0,100.0,0
jp22_1.6_73.png,train,0,0,0,0,0,100.0,0
jp22_1.6_74.png,train,0,0,0,0,0,100.0,0
jp22_1.6_75.png,train,0,0,0,0,0,100.0,0
jp22_1.6_76.png,train,0,0,0,0,0,100.0,0
jp22_1.6_77.png,train,0,0,0,0,0,100.0,0
jp22_1.6_78.png,train,0,0,0,0,0,100.0,0
jp22_1.6_79.png,train,0,0,0,0,0,100.0,0
jp22_1.6_8.png,train,0,0,0,0,0,100.0,0
jp22_1.6_80.png,train,0,0,0,0,0,100.0,0
jp22_1.6_81.png,train,0,0,0,0,0,100.0,0
jp22_1.6_9.png,train,0,0,0,0,0,100.0,0
jp22_1.8_1.png,train,0,0,0,0,0,100.0,0
jp22_1.8_10.png,train,0,0,0,0,0,100.0,0
jp22_1.8_11.png,train,0,0,0,0,0,100.0,0
jp22_1.8_12.png,train,0,0,0,0,0,100.0,0
jp22_1.8_13.png,train,0,0,0,0,0,100.0,0
jp22_1.8_14.png,train,0,0,0,0,0,100.0,0
jp22_1.8_15.png,train,0,0,0,0,0,100.0,0
jp22_1.8_16.png,train,0,0,0,0,0,100.0,0
jp22_1.8_17.png,train,0,0,0,0,0,100.0,0
jp22_1.8_18.png,train,0,0,0,0,0,100.0,0
jp22_1.8_19.png,train,0,0,0,0,0,100.0,0
jp22_1.8_2.png,train,0,0,0,0,0,100.0,0
jp22_1.8_20.png,train,0,0,0,0,0,100.0,0
jp22_1.8_21.png,train,0,0,0,0,0,100.0,0
jp22_1.8_22.png,train,0,0,0,0,0,100.0,0
jp22_1.8_23.png,train,0,0,0,0,0,100.0,0
jp22_1.8_24.png,train,0,0,0,0,0,100.0,0
jp22_1.8_25.png,train,0,0,0,0,0,100.0,0
jp22_1.8_26.png,train,0,0,0,0,0,100.0,0
jp22_1.8_27.png,train,0,0,0,0,0,100.0,0
jp22_1.8_28.png,train,0,0,0,0,0,100.0,0
jp22_1.8_29.png,train,0,0,0,0,0,100.0,0
jp22_1.8_3.png,train,0,0,0,0,0,100.0,0
jp22_1.8_30.png,train,0,0,0,0,0,100.0,0
jp22_1.8_31.png,train,0,0,0,0,0,100.0,0
jp22_1.8_32.png,train,0,0,0,0,0,100.0,0
jp22_1.8_33.png,train,0,0,0,0,0,100.0,0
jp22_1.8_34.png,train,0,0,0,0,0,100.0,0
jp22_1.8_35.png,train,0,0,0,0,0,100.0,0
jp22_1.8_36.png,train,0,0,0,0,0,100.0,0
jp22_1.8_37.png,train,0,0,0,0,0,100.0,0
jp22_1.8_38.png,train,0,0,0,0,0,100.0,0
jp22_1.8_39.png,train,0,0,0,0,0,100.0,0
jp22_1.8_4.png,train,0,0,0,0,0,100.0,0
jp22_1.8_40.png,train,0,0,0,0,0,100.0,0
jp22_1.8_41.png,train,0,0,0,0,0,100.0,0
jp22_1.8_42.png,train,0,0,0,0,0,100.0,0
jp22_1.8_43.png,train,0,0,0,0,0,100.0,0
jp22_1.8_44.png,train,0,0,0,0,0,100.0,0
jp22_1.8_45.png,train,0,0,0,0,0,100.0,0
jp22_1.8_46.png,train,0,0,0,0,0,100.0,0
jp22_1.8_47.png,train,0,0,0,0,0,100.0,0
jp22_1.8_48.png,train,0,0,0,0,0,100.0,0
jp22_1.8_49.png,train,0,0,0,0,0,100.0,0
jp22_1.8_5.png,train,0,0,0,0,0,100.0,0
jp22_1.8_50.png,train,0,0,0,0,0,100.0,0
jp22_1.8_51.png,train,0,0,0,0,0,100.0,0
jp22_1.8_52.png,train,0,0,0,0,0,100.0,0
jp22_1.8_53.png,train,0,0,0,0,0,100.0,0
jp22_1.8_54.png,train,0,0,0,0,0,100.0,0
jp22_1.8_55.png,train,0,0,0,0,0,100.0,0
jp22_1.8_56.png,train,0,0,0,0,0,100.0,0
jp22_1.8_57.png,train,0,0,0,0,0,100.0,0
jp22_1.8_58.png,train,0,0,0,0,0,100.0,0
jp22_1.8_59.png,train,0,0,0,0,0,100.0,0
jp22_1.8_6.png,train,0,0,0,0,0,100.0,0
jp22_1.8_60.png,train,0,0,0,0,0,100.0,0
